symbol,strategy_name,observations_used,trade_count,gross_pnl_usd,net_pnl_usd,total_cost_usd,win_rate,profit_factor,average_trade_pnl_usd,average_holding_observations,best_trade_usd,worst_trade_usd,expectancy_usd,max_drawdown_usd,max_drawdown_pct,ending_equity_usd,return_pct,sharpe_like
BTC,threshold_convergence,5686,222,2679.999851544933,2058.399851544933,621.5999999999999,0.9954954954954955,3538.932501489523,9.272071403355554,23.94144144144144,26.67676313606948,-0.5818086836530418,9.272071403355554,0.5818086836529801,0.0003302852558163614,12058.399851544933,0.2058399851544933,21.986685907636325
BTC,fixed_horizon_baseline,5686,614,2480.0558642677993,760.8558642677992,1719.1999999999998,0.762214983713355,8.616801769830493,1.2391789320322464,8.0,7.028179132610176,-2.7967754067852537,1.2391789320322464,57.638094734555125,0.2615631728173782,10760.8558642678,0.07608558642677993,14.627609760362203
BTC,sign_flip_baseline,5686,3,2799.091004496675,2790.691004496675,8.399999999999999,1.0,inf,930.2303348322249,1888.0,2327.060727777086,196.5254964150169,930.2303348322249,0.0,0.0,12790.691004496675,0.2790691004496675,1.331349552683006
